Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
KSRTC (Kerala) - 1858,22:00,07:50,09h 50m,INR 742,"31 Seats available
15 Window",Low Floor AC Seater 2+2,2.4,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 2026,22:35,08:02,09h 27m,INR 565,33 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 2366,23:00,09:15,10h 15m,INR 723,"29 Seats available
13 Window",Low Floor AC Seater 2+2,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 500,23:45,07:25,07h 40m,INR 586,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.1,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
BLM Transports,20:15,05:00,08h 45m,"Starts from
INR 950 903","19 Seats available
8 Single",A/C Sleeper (2+1),4.4,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,21:35,07:00,09h 25m,"Starts from
INR 700",31 Seats available,A/C Seater / Sleeper (2+1),3.5,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,21:00,06:30,09h 30m,INR 550,31 Seats available,NON A/C Semi Sleeper (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Galaxy Tours,21:00,06:00,09h 00m,INR 650,1 Seat available,2+1 Air Suspension A/C Seater / Sleeper,3.4,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,20:30,05:00,08h 30m,"Starts from
INR 700",33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),3.0,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
A1 Travels,20:15,05:30,09h 15m,"Starts from
INR 700",33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),2.9,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
EMERALD TRAVELS,19:30,04:30,09h 00m,INR 700,"33 Seats available
15 Window",Bharat Benz A/C Semi Sleeper (2+2),1.9,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
LIYAS TOURS,16:45,03:40,10h 55m,"Starts from
INR 1149 1099","10 Seats available
1 Single",Bharat Benz A/C Sleeper (2+1),4.0,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Balaji Tourist,16:30,04:00,11h 30m,INR 3000,"33 Seats available
15 Window",Volvo Multi-Axle A/C Semisleeper (2+2),N/A,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 136,20:30,04:25,07h 55m,INR 568,"8 Seats available
2 Window",Swift Deluxe Non AC Air Bus (2+2),2.8,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 101,21:16,04:05,06h 49m,INR 548,"14 Seats available
4 Window",Swift Deluxe Non AC Air Bus (2+2),4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 98,21:30,05:45,08h 15m,INR 579,"15 Seats available
3 Window",Swift Deluxe Non AC Air Bus (2+2),3.6,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 1767,23:01,06:46,07h 45m,INR 568,2 Seats available,Super Express Non AC Seater Air Bus (2+2),4.2,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
MMK Travels,22:15,05:30,07h 15m,"Starts from
INR 900","8 Seats available
1 Single",A/C Sleeper (2+1),4.6,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,22:15,05:35,07h 20m,INR 1100,14 Seats available,A/C Sleeper (2+1),4.5,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,22:10,05:00,06h 50m,INR 1000,"6 Seats available
3 Window",A/C Sleeper (2+1),4.5,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,22:45,04:45,06h 00m,INR 899,"10 Seats available
3 Window",Volvo A/C Semi Sleeper (2+2),4.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,22:45,05:20,06h 35m,INR 899,1 Seat available,NON A/C Sleeper (2+1),4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Ashoka Travel and Logistics,21:45,05:30,07h 45m,INR 1000,"8 Seats available
3 Window",A/C Sleeper (2+1),4.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,22:30,04:45,06h 15m,INR 900,"6 Seats available
2 Window",NON A/C Sleeper (2+1),4.2,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,22:00,06:00,08h 00m,"Starts from
INR 800",2 Seats available,Non A/C Seater / Sleeper (2+1),4.0,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,21:45,05:25,07h 40m,"Starts from
INR 999","8 Seats available
5 Window",A/C Sleeper (2+1),4.1,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Sugama Tourist,22:00,05:30,07h 30m,"Starts from
INR 850","8 Seats available
3 Window",A/C Sleeper (2+1),3.8,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
P K Travels,21:45,05:00,07h 15m,INR 799,"15 Seats available
6 Window",NON A/C Semi Sleeper (2+2),4.1,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Ashoka Travel and Logistics,22:30,05:45,07h 15m,INR 900,"19 Seats available
8 Window",A/C Semi Sleeper (2+2),3.6,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,21:45,05:20,07h 35m,"Starts from
INR 700","11 Seats available
4 Window",NON A/C Seater/ Sleeper (2+1),3.9,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
SAAM BUS,20:10,04:45,08h 35m,"Starts from
INR 849 807",6 Seats available,Bharat Benz A/C Sleeper (2+1),4.0,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Ashoka Travel and Logistics,22:00,05:30,07h 30m,INR 800,"17 Seats available
7 Window",NON A/C Semi Sleeper (2+2),3.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
National travels and logistics,22:40,05:45,07h 05m,"Starts from
INR 749",16 Seats available,Non A/C Seater / Sleeper (2+1),3.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,22:00,05:00,07h 00m,INR 800,9 Seats available,NON A/C Seater/ Sleeper (2+1),4.7,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,21:30,05:45,08h 15m,INR 700,"23 Seats available
9 Window",NON A/C Semi Sleeper (2+2),3.3,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Arya Travels,19:45,05:10,09h 25m,"Starts from
INR 995","12 Seats available
2 Single",A/C Sleeper (2+1),3.5,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Arya Travels,21:55,05:00,07h 05m,INR 745,"14 Seats available
6 Window",NON A/C Semi Sleeper (2+2),3.4,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 1862,17:30,00:25,06h 55m,INR 475,"27 Seats available
11 Window",Low Floor AC Seater 2+2,2.1,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 48,19:00,00:40,05h 40m,INR 381,"21 Seats available
8 Window",Swift Deluxe Non AC Air Bus (2+2),2.4,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2372,19:30,01:10,05h 40m,INR 475,"22 Seats available
11 Window",Low Floor AC Seater 2+2,2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2206,20:34,02:24,05h 50m,INR 381,36 Seats available,Super Express Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1506,20:35,04:05,07h 30m,INR 332,48 Seats available,Super Fast Non AC Seater (2+3),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 567,20:40,03:29,06h 49m,INR 360,39 Seats available,Super Express Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1378,20:50,02:54,06h 04m,INR 606,"30 Seats available
16 Window",AC MULTI AXLE,2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1880,21:30,04:05,06h 35m,INR 475,"28 Seats available
12 Window",Low Floor AC Seater 2+2,2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 344,21:45,04:25,06h 40m,INR 332,49 Seats available,Super Fast Non AC Seater (2+3),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 44,21:50,03:45,05h 55m,INR 381,"31 Seats available
15 Window",Swift Deluxe Non AC Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1100,22:05,03:25,05h 20m,INR 606,"48 Seats available
24 Window",AC MULTI AXLE,2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2743,22:20,04:45,06h 25m,INR 381,30 Seats available,Super Express Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 582,22:40,05:15,06h 35m,INR 370,34 Seats available,Super Express Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1704,22:40,05:41,07h 01m,INR 341,45 Seats available,Super Fast Non AC Seater (2+3),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 128,22:55,04:10,05h 15m,INR 381,"34 Seats available
17 Window",Super Deluxe Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2784,23:20,06:30,07h 10m,INR 386,37 Seats available,Super Express Non AC Seater Air Bus (2+2),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 673,23:25,05:55,06h 30m,INR 332,47 Seats available,Super Fast Non AC Seater (2+3),2.8,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1843,23:30,05:50,06h 20m,INR 475,"23 Seats available
10 Window",Low Floor AC Seater 2+2,2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1963,23:45,06:00,06h 15m,INR 332,50 Seats available,Super Fast Non AC Seater (2+3),2.5,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 505,23:59,04:45,04h 46m,INR 381,22 Seats available,Super Express Non AC Seater Air Bus (2+2),2.3,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
A1 Travels,20:05,03:00,06h 55m,"Starts from
INR 650",31 Seats available,A/C Seater / Sleeper (2+1),3.9,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
EMERALD TRAVELS,21:55,03:30,05h 35m,INR 900,23 Seats available,A/C Sleeper (2+1),3.2,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 100,19:03,02:21,07h 18m,INR 548,"25 Seats available
8 Window",Swift Deluxe Non AC Air Bus (2+2),4.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1766,20:16,04:41,08h 25m,INR 568,32 Seats available,Super Express Non AC Seater Air Bus (2+2),4.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 133,21:00,05:15,08h 15m,INR 568,"31 Seats available
13 Window",Swift Deluxe Non AC Air Bus (2+2),4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 99,21:30,06:00,08h 30m,INR 579,"25 Seats available
7 Window",Swift Deluxe Non AC Air Bus (2+2),3.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,21:15,05:30,08h 15m,"Starts from
INR 999",22 Seats available,A/C Sleeper (2+1),4.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
MMK Travels,21:30,06:00,08h 30m,INR 800,"15 Seats available
4 Single",A/C Sleeper (2+1),4.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,21:15,05:30,08h 15m,INR 1000,"7 Seats available
1 Single",A/C Sleeper (2+1),4.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,20:30,05:20,08h 50m,"Starts from
INR 699","23 Seats available
1 Single",Non A/C Seater / Sleeper (2+1),4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,21:00,05:15,08h 15m,INR 900,"30 Seats available
14 Window",A/C Semi Sleeper (2+2),4.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,21:45,05:00,07h 15m,INR 1000,"20 Seats available
2 Single",A/C Sleeper (2+1),4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Sugama Tourist,22:00,05:30,07h 30m,"Starts from
INR 800","15 Seats available
4 Single",A/C Sleeper (2+1),3.9,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,21:45,05:45,08h 00m,"Starts from
INR 799",17 Seats available,NON A/C Sleeper (2+1),4.3,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,21:30,05:00,07h 30m,INR 800,"33 Seats available
15 Window",NON A/C Semi Sleeper (2+2),4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
SAAM BUS,22:00,06:00,08h 00m,"Starts from
INR 799 759",13 Seats available,Bharat Benz A/C Sleeper (2+1),4.2,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
National travels and logistics,21:15,05:30,08h 15m,"Starts from
INR 549 449",21 Seats available,Non A/C Seater / Sleeper (2+1),3.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,21:30,05:00,07h 30m,"Starts from
INR 700","17 Seats available
1 Single",NON A/C Seater/ Sleeper (2+1),4.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Arya Travels,21:25,05:30,08h 05m,"Starts from
INR 845","14 Seats available
2 Single",A/C Sleeper (2+1),2.9,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,21:15,05:00,07h 45m,"Starts from
INR 700",23 Seats available,NON A/C Seater/ Sleeper (2+1),4.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,21:45,04:50,07h 05m,INR 899,22 Seats available,Volvo A/C Semi Sleeper (2+2),4.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,21:30,05:00,07h 30m,"Starts from
INR 799",8 Seats available,NON A/C Sleeper (2+1),4.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,21:45,05:10,07h 25m,INR 949,14 Seats available,A/C Sleeper (2+1),3.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Arya Travels,21:20,05:30,08h 10m,"Starts from
INR 849","17 Seats available
5 Single",A/C Sleeper (2+1),3.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
P K Travels,20:30,06:15,09h 45m,INR 650,"24 Seats available
11 Window",NON A/C Semi Sleeper (2+2),3.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,20:45,05:00,08h 15m,INR 700,"28 Seats available
13 Window",NON A/C Semi Sleeper (2+2),3.3,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Arya Travels,21:25,05:30,08h 05m,INR 695,"20 Seats available
9 Window",A/C Semi Sleeper (2+2),3.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,21:15,05:00,07h 45m,INR 799,14 Seats available,NON A/C Semi Sleeper (2+2),3.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 542,17:30,01:00,07h 30m,INR 386,31 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1703,17:40,01:25,07h 45m,INR 341,47 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 561,18:00,00:50,06h 50m,INR 360,29 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2131,18:30,01:50,07h 20m,INR 370,35 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 475,18:45,00:35,05h 50m,INR 381,32 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2388,18:50,01:30,06h 40m,INR 475,"31 Seats available
15 Window",Low Floor AC Seater 2+2,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1377,19:05,01:10,06h 05m,INR 709,"48 Seats available
24 Window",AC MULTI AXLE,1.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1106,19:40,02:50,07h 10m,"Starts from
INR 381","25 Seats available
8 Single",SWIFT-HYBRID NON AC SEATER CUM SLEEPER,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 559,19:46,02:10,06h 24m,INR 381,38 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1028,20:10,03:30,07h 20m,INR 355,45 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1842,20:55,03:10,06h 15m,INR 475,"27 Seats available
13 Window",Low Floor AC Seater 2+2,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 852,21:00,03:30,06h 30m,INR 332,48 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 377,21:14,02:49,05h 35m,INR 606,"42 Seats available
22 Window",AC MULTI AXLE,2.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 847,21:15,03:45,06h 30m,INR 332,51 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 862,21:20,04:40,07h 20m,INR 332,47 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 523,21:30,02:20,04h 50m,INR 381,37 Seats available,Super Express Non AC Seater Air Bus (2+2),3.4,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 91,21:35,03:25,05h 50m,INR 381,"18 Seats available
6 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 672,21:50,04:15,06h 25m,INR 332,45 Seats available,Super Fast Non AC Seater (2+3),3.1,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 49,22:20,04:20,06h 00m,INR 381,"29 Seats available
10 Window",Swift Deluxe Non AC Air Bus (2+2),2.9,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2364,22:40,05:10,06h 30m,INR 475,"26 Seats available
11 Window",Low Floor AC Seater 2+2,3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 507,22:50,03:35,04h 45m,INR 381,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2690,23:06,05:30,06h 24m,INR 332,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
A1 Travels,23:59,07:00,07h 01m,"Starts from
INR 700",31 Seats available,A/C Seater / Sleeper (2+1),2.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Ubc travels,18:00,03:00,09h 00m,"Starts from
INR 900","24 Seats available
6 Single",A/C Seater/Sleeper (2+1),3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Kallada Travels (Suresh Kallada),18:15,01:25,07h 10m,INR 1300,"2 Seats available
2 Window",A/C Sleeper (2+1),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
EMERALD TRAVELS,23:00,04:30,05h 30m,INR 700,"34 Seats available
15 Window",Bharat Benz A/C Semi Sleeper (2+2),3.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,18:30,02:30,08h 00m,"Starts from
INR 700","13 Seats available
5 Window",A/C Semi Sleeper (2+2),3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Holy Maria Travels,18:20,02:10,07h 50m,INR 700,40 Seats available,A/C Semi Sleeper (2+2),3.4,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 779,18:00,21:45,03h 45m,INR 181,43 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2711,18:10,21:30,03h 20m,INR 181,48 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 765,19:00,22:20,03h 20m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 74,19:05,21:55,02h 50m,INR 216,"34 Seats available
14 Window",Swift Deluxe Non AC Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 723,19:15,22:45,03h 30m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 549,19:30,22:15,02h 45m,INR 216,29 Seats available,Super Express Non AC Seater Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 831,19:35,22:25,02h 50m,INR 166,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2572,19:40,23:50,04h 10m,INR 174,"39 Seats available
12 Window",Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1902,19:40,23:00,03h 20m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 757,19:45,23:20,03h 35m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 96,19:50,23:05,03h 15m,INR 216,"28 Seats available
11 Window",Swift Deluxe Non AC Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 994,20:00,00:05,04h 05m,INR 174,"43 Seats available
16 Window",Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2712,20:00,22:50,02h 50m,INR 166,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 170,20:25,23:50,03h 25m,INR 216,"27 Seats available
12 Window",Swift Deluxe Non AC Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2517,20:26,23:16,02h 50m,INR 216,"38 Seats available
18 Window",Swift Deluxe Non AC Air Bus (2+2),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1962,20:45,23:59,03h 14m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),2.9,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
