Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
PEPSU (Punjab) - 66649,12:40,18:05,05h 25m,INR 692,"22 Seats available
6 Window",Volvo AC Seater (2+2),4.3,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi
PEPSU (Punjab) - 67101,15:25,20:26,05h 01m,INR 440,"38 Seats available
17 Window",AC Seater Hvac 2+2,3.3,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi
PEPSU (Punjab) - 67142,16:00,21:25,05h 25m,INR 692,"37 Seats available
17 Window",Volvo AC Seater (2+2),4.2,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi
PEPSU (Punjab) - 66687,18:10,00:19,06h 09m,INR 692,"38 Seats available
19 Window",Volvo AC Seater (2+2),3.8,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi
PEPSU (Punjab) - 67104,22:30,03:31,05h 01m,INR 440,"39 Seats available
19 Window",AC Seater Hvac 2+2,2.9,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi
PEPSU (Punjab) - 67160,11:46,17:15,05h 29m,INR 692,"31 Seats available
12 Window",Volvo AC Seater (2+2),4.4,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
PEPSU (Punjab) - 66665,14:00,19:00,05h 00m,INR 692,"26 Seats available
9 Window",Volvo AC Seater (2+2),4.1,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
PEPSU (Punjab) - 66689,15:26,20:25,04h 59m,INR 692,"39 Seats available
19 Window",Volvo AC Seater (2+2),3.8,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
PEPSU (Punjab) - 67140,16:30,22:00,05h 30m,INR 440,"41 Seats available
20 Window",AC Seater Hvac 2+2,3.2,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
PEPSU (Punjab) - 66667,17:31,22:30,04h 59m,INR 692,"37 Seats available
17 Window",Volvo AC Seater (2+2),4.2,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
PEPSU (Punjab) - 67103,22:31,04:00,05h 29m,INR 440,"38 Seats available
19 Window",AC Seater Hvac 2+2,3.3,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala
Yolo Bus,22:27,05:00,06h 33m,"Starts from
INR 400","27 Seats available
7 Single",VE A/C Seater / Sleeper (2+1),4.5,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Laxmi holidays,23:55,06:45,06h 50m,"Starts from
INR 600 570",31 Seats available,VE A/C Sleeper (2+1),4.5,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,23:55,06:05,06h 10m,"Starts from
INR 342","30 Seats available
7 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.3,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
AdArmaan Tour & Travels,22:50,06:00,07h 10m,"Starts from
INR 529 454","48 Seats available
6 Single",A/C Seater / Sleeper (2+1),3.5,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Zingbus Plus,23:40,06:00,06h 20m,"Starts from
INR 462 404",30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.8,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
NueGo,23:15,05:05,05h 50m,INR 400 380,33 Seats available,Electric A/C Seater (2+2),3.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,22:50,05:45,06h 55m,"Starts from
INR 466","24 Seats available
7 Single",AC Sleeper (2+1),4.3,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,22:45,06:20,07h 35m,"Starts from
INR 493","23 Seats available
4 Single",A/C Seater / Sleeper (2+1),4.6,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
NueGo,18:00,23:50,05h 50m,INR 400 380,36 Seats available,Electric A/C Seater (2+2),3.5,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,23:40,06:00,06h 20m,"Starts from
INR 344","35 Seats available
6 Single",A/C Seater / Sleeper (2+1),4.2,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:25,05:20,05h 55m,"Starts from
INR 599 499","27 Seats available
13 Window",A/C Seater / Sleeper (2+2),4.2,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
New Navyug Travels,23:00,05:30,06h 30m,"Starts from
INR 675","33 Seats available
11 Single",A/C Sleeper (2+1),3.8,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
NueGo,13:00,18:50,05h 50m,"Starts from
INR 400 380",20 Seats available,Electric A/C Seater (2+2),2.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:58,06:20,06h 22m,INR 699 599,"37 Seats available
18 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),3.2,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:30,05:20,05h 50m,"Starts from
INR 599 499","34 Seats available
17 Window",A/C Seater / Sleeper (2+2),3.9,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,23:45,06:00,06h 15m,"Starts from
INR 449",36 Seats available,A/C Seater / Sleeper (2+1),3.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Classic Travels,23:55,06:55,07h 00m,"Starts from
INR 389","36 Seats available
18 Window",A/C Seater / Sleeper (2+2),2.6,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Classic Travels,23:30,06:30,07h 00m,"Starts from
INR 389","38 Seats available
8 Window",A/C Seater / Sleeper (2+2),2.4,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
ADTC tour and Travels,23:55,05:15,05h 20m,"Starts from
INR 600","26 Seats available
4 Single",Bharat Benz A/C Seater /Sleeper (2+1),2.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
ADTC tour and Travels,23:40,05:10,05h 30m,INR 600,"32 Seats available
15 Window",Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Muskan Tour And Travels private Limited,23:59,05:55,05h 56m,"Starts from
INR 549 508",39 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),4.3,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:58,06:50,06h 52m,"Starts from
INR 699 599","36 Seats available
19 Window",A/C Seater / Sleeper (2+2),3.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Prince Travels,00:50,06:00,05h 10m,"Starts from
INR 1099","42 Seats available
22 Window",A/C Seater / Sleeper (2+2),3.1,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Khurana Bus Service,15:25,21:30,06h 05m,"Starts from
INR 500",23 Seats available,Bharat Benz A/C Seater (2+2),3.1,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:57,06:50,06h 53m,"Starts from
INR 649 549","34 Seats available
17 Window",A/C Seater / Sleeper (2+2),3.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Golden Temple Express Volvo,23:59,06:30,06h 31m,"Starts from
INR 599 499","34 Seats available
17 Window",A/C Seater / Sleeper (2+2),2.4,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
MM Travels,22:30,06:00,07h 30m,"Starts from
INR 349","40 Seats available
22 Window",A/C Seater / Sleeper (2+2),1.7,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
IntrCity SmartBus,23:45,05:55,06h 10m,"Starts from
INR 570",25 Seats available,VE A/C Seater / Sleeper (2+1),4.4,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Vijay Tour and Travels,17:50,01:20,07h 30m,"Starts from
INR 900 833","28 Seats available
4 Single",AC Sleeper (2+1),2.2,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
NAYAR TRAVELS (OPC) PVT LTD,14:30,22:30,08h 00m,"Starts from
INR 1659","30 Seats available
8 Single",A/C Sleeper (2+1),2.0,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Travel Point,23:25,05:20,05h 55m,"Starts from
INR 999 949","50 Seats available
26 Window",A/C Seater / Sleeper (2+2),3.5,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi
Yolo Bus,23:30,05:24,05h 54m,"Starts from
INR 550","23 Seats available
8 Single",VE A/C Seater / Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Laxmi holidays,22:20,05:00,06h 40m,"Starts from
INR 420 399","29 Seats available
5 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,21:45,05:15,07h 30m,"Starts from
INR 453",36 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
AdGolden Temple Express Volvo,22:50,05:06,06h 16m,INR 699 599,"30 Seats available
14 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),4.1,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Laxmi holidays,23:00,06:00,07h 00m,"Starts from
INR 600 570",24 Seats available,VE A/C Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Zingbus Plus,20:25,02:25,06h 00m,"Starts from
INR 654 572",28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.7,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Laxmi holidays,23:40,06:40,07h 00m,"Starts from
INR 600 570",25 Seats available,Bharat Benz A/C Sleeper (2+1),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
AdGolden Temple Express Volvo,22:55,05:10,06h 15m,"Starts from
INR 599 499","31 Seats available
16 Window",A/C Seater / Sleeper (2+2),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,20:15,04:45,08h 30m,"Starts from
INR 380",30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,20:45,04:20,07h 35m,"Starts from
INR 394","28 Seats available
7 Single",A/C Seater / Sleeper (2+1),4.9,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Laxmi holidays,23:30,06:10,06h 40m,"Starts from
INR 540 513",30 Seats available,Bharat Benz A/C Sleeper (2+1),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Zingbus Plus,22:50,05:25,06h 35m,"Starts from
INR 430 376","31 Seats available
16 Window",Scania A/C Semi Sleeper (2+2),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,22:45,06:35,07h 50m,"Starts from
INR 446",30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.4,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Yolo Bus,22:00,04:28,06h 28m,"Starts from
INR 400","32 Seats available
9 Single",VE A/C Seater / Sleeper (2+1),4.1,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
NueGo,11:00,17:25,06h 25m,"Starts from
INR 400 380",14 Seats available,Electric A/C Seater (2+2),3.8,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,21:30,04:50,07h 20m,"Starts from
INR 426","33 Seats available
9 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
NueGo,13:00,19:25,06h 25m,"Starts from
INR 400 380",29 Seats available,Electric A/C Seater (2+2),3.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,21:30,05:50,08h 20m,"Starts from
INR 493",28 Seats available,A/C Seater / Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
New Navyug Travels,22:45,04:30,05h 45m,"Starts from
INR 625","35 Seats available
11 Single",A/C Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Golden Temple Express Volvo,22:58,05:20,06h 22m,"Starts from
INR 599 499","30 Seats available
14 Window",A/C Seater / Sleeper (2+2),4.0,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
NueGo,23:00,05:25,06h 25m,"Starts from
INR 400 380",32 Seats available,Electric A/C Seater (2+2),2.9,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,22:30,06:10,07h 40m,"Starts from
INR 466","24 Seats available
8 Single",AC Sleeper (2+1),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,22:15,05:45,07h 30m,"Starts from
INR 379","28 Seats available
8 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.9,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Golden Temple Volvo Bus Service,23:40,05:00,05h 20m,"Starts from
INR 536","47 Seats available
24 Window",A/C Seater / Sleeper (2+2),2.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
ADTC tour and Travels,22:25,04:00,05h 35m,INR 600,"41 Seats available
19 Window",Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),3.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Classic Travels,13:00,20:00,07h 00m,"Starts from
INR 800","24 Seats available
6 Window",A/C Seater / Sleeper (2+2),2.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
NueGo,22:00,04:40,06h 40m,"Starts from
INR 699 664","36 Seats available
5 Single",Electric A/C Seater/Sleeper (2+1),2.8,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Classic Travels,21:00,04:00,07h 00m,INR 790,"16 Seats available
8 Window",A/C Seater / Sleeper (2+2),3.1,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Muskan Tour And Travels private Limited,22:40,04:00,05h 20m,"Starts from
INR 599 554",26 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2.8,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Golden Temple Express Volvo,22:50,04:46,05h 56m,"Starts from
INR 599 499","33 Seats available
17 Window",A/C Seater / Sleeper (2+2),2.9,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Armaan Tour & Travels,14:00,22:05,08h 05m,"Starts from
INR 799 679","48 Seats available
6 Single",A/C Seater / Sleeper (2+1),2.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Banjara Satguru Travels,22:50,04:50,06h 00m,"Starts from
INR 551 496","28 Seats available
14 Window",A/C Seater / Sleeper (2+2),1.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
K.S Travels,23:00,05:45,06h 45m,"Starts from
INR 700",40 Seats available,A/C Semi Sleeper / Sleeper (2+2),3.4,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
ADTC tour and Travels,22:40,04:00,05h 20m,"Starts from
INR 499","22 Seats available
3 Single",Bharat Benz A/C Seater /Sleeper (2+1),3.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,23:00,06:25,07h 25m,"Starts from
INR 807","30 Seats available
10 Single",AC Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Zingbus Plus,21:55,05:30,07h 35m,"Starts from
INR 550 481",32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.0,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
CALL2TRIP,22:40,04:40,06h 00m,"Starts from
INR 699 594","44 Seats available
22 Window",A/C Seater / Sleeper (2+2),3.0,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,22:30,06:05,07h 35m,"Starts from
INR 568",27 Seats available,VE A/C Seater / Sleeper (2+1),4.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
RK Holiday,23:10,05:00,05h 50m,"Starts from
INR 549 522","33 Seats available
1 Single",A/C Seater / Sleeper (2+2),2.9,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
NEW KING BUS SERVICE,22:50,04:35,05h 45m,"Starts from
INR 499","26 Seats available
13 Window",A/C Seater / Sleeper (2+2),3.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,22:00,06:10,08h 10m,"Starts from
INR 551","27 Seats available
5 Single",A/C Seater / Sleeper (2+1),3.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
New National Travels,23:00,05:00,06h 00m,"Starts from
INR 699","34 Seats available
9 Window",A/C Seater / Sleeper (2+2),2.8,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
India Tours & Travels (GetBookCab),21:30,04:30,07h 00m,"Starts from
INR 499","46 Seats available
19 Window",A/C Seater / Sleeper (2+2),3.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
MM Travels,11:00,18:50,07h 50m,"Starts from
INR 799","38 Seats available
21 Window",A/C Seater / Sleeper (2+2),2.0,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Banjara Satguru Travels,23:35,05:05,05h 30m,"Starts from
INR 551 496","33 Seats available
17 Window",A/C Seater / Sleeper (2+2),1.4,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Maheshwaram Travels,21:00,04:00,07h 00m,"Starts from
INR 666",34 Seats available,A/C Seater / Sleeper (2+2),2.0,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
FlixBus,22:30,05:25,06h 55m,"Starts from
INR 485",13 Seats available,A/C Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
FlixBus,21:00,04:15,07h 15m,"Starts from
INR 619",6 Seats available,A/C Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
FlixBus,18:30,01:45,07h 15m,"Starts from
INR 272",31 Seats available,A/C Sleeper (2+1),4.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Ram Dalal Holidays,23:00,06:00,07h 00m,"Starts from
INR 550 509",30 Seats available,Bharat Benz A/C Sleeper (2+1),4.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
R S YADAV SMART BUS PRIVATE LIMITED,21:00,03:15,06h 15m,"Starts from
INR 1199","42 Seats available
14 Single",VE A/C Sleeper (2+1),4.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Banjara Satguru Travels,22:40,04:46,06h 06m,"Starts from
INR 699 629","39 Seats available
21 Window",A/C Seater / Sleeper (2+2),1.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Travel Point,21:00,02:21,05h 21m,"Starts from
INR 799 759","50 Seats available
26 Window",A/C Seater / Sleeper (2+2),3.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
ADTC tour and Travels,22:30,03:55,05h 25m,"Starts from
INR 600","12 Seats available
7 Window",Bharat Benz A/C Seater / Sleeper (2+2),3.3,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
India Tours & Travels (GetBookCab),21:45,04:40,06h 55m,"Starts from
INR 550","27 Seats available
10 Window",A/C Semi Sleeper / Sleeper (2+2),3.2,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
MM Travels,13:30,20:30,07h 00m,INR 1599,35 Seats available,AC Seater (2+2),1.6,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Travel Point World LLP,22:15,04:00,05h 45m,"Starts from
INR 699 664","28 Seats available
14 Window",A/C Seater / Sleeper (2+2),1.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
Banjara Satguru Travels,22:40,04:46,06h 06m,"Starts from
INR 699 629",38 Seats available,A/C Seater / Sleeper (2+1),1.5,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana
IntrCity SmartBus,23:20,06:30,07h 10m,"Starts from
INR 332",34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.6,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,21:20,04:45,07h 25m,"Starts from
INR 420 399","42 Seats available
9 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.4,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,23:10,06:45,07h 35m,"Starts from
INR 600 570",31 Seats available,VE A/C Sleeper (2+1),4.6,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,22:40,06:20,07h 40m,"Starts from
INR 420 399",37 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.4,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Yolo Bus,21:37,05:00,07h 23m,"Starts from
INR 400","28 Seats available
8 Single",VE A/C Seater / Sleeper (2+1),4.8,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,23:40,06:20,06h 40m,INR 699 599,"37 Seats available
18 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),4.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Zingbus Plus,23:10,06:55,07h 45m,"Starts from
INR 376 329","28 Seats available
12 Window",Scania A/C Semi Sleeper (2+2),5.0,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,23:35,07:00,07h 25m,"Starts from
INR 600 570",30 Seats available,Bharat Benz A/C Sleeper (2+1),4.6,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
New Navyug Travels,22:00,05:30,07h 30m,"Starts from
INR 675","33 Seats available
11 Single",A/C Sleeper (2+1),4.5,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,22:55,06:05,07h 10m,"Starts from
INR 324","30 Seats available
7 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,22:40,05:20,06h 40m,"Starts from
INR 599 499","34 Seats available
17 Window",A/C Seater / Sleeper (2+2),4.1,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,22:35,06:00,07h 25m,"Starts from
INR 449",36 Seats available,A/C Seater / Sleeper (2+1),4.6,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Muskan Tour And Travels private Limited,23:55,05:55,06h 00m,"Starts from
INR 549 508",42 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),3.8,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,22:45,06:00,07h 15m,"Starts from
INR 344","35 Seats available
6 Single",A/C Seater / Sleeper (2+1),4.2,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Khurana Bus Service,18:55,02:40,07h 45m,"Starts from
INR 799 699","23 Seats available
9 Window",Volvo A/C (2+2),3.2,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,22:45,05:20,06h 35m,"Starts from
INR 599 499","36 Seats available
18 Window",A/C Seater / Sleeper (2+2),2.9,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
ADTC tour and Travels,22:55,05:10,06h 15m,INR 600,"41 Seats available
20 Window",Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),3.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Zingbus Plus,22:35,06:00,07h 25m,"Starts from
INR 524 459",31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,21:55,05:45,07h 50m,"Starts from
INR 466","24 Seats available
7 Single",AC Sleeper (2+1),4.7,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,23:55,06:50,06h 55m,"Starts from
INR 699 599","36 Seats available
19 Window",A/C Seater / Sleeper (2+2),3.7,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,21:55,06:20,08h 25m,"Starts from
INR 493","24 Seats available
4 Single",A/C Seater / Sleeper (2+1),4.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
ADTC tour and Travels,23:35,05:15,05h 40m,"Starts from
INR 600","26 Seats available
4 Single",Bharat Benz A/C Seater /Sleeper (2+1),3.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,23:45,06:45,07h 00m,"Starts from
INR 349","34 Seats available
10 Single",Bharat Benz A/C Seater /Sleeper (2+1),4.0,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Prince Travels,23:55,06:00,06h 05m,"Starts from
INR 1099","42 Seats available
22 Window",A/C Seater / Sleeper (2+2),3.1,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Vijay Tour and Travels,17:00,01:40,08h 40m,"Starts from
INR 1100 1018","34 Seats available
10 Single",AC Sleeper (2+1),2.8,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Vijay Tour and Travels,16:40,01:20,08h 40m,"Starts from
INR 1100 1018","34 Seats available
10 Single",AC Sleeper (2+1),2.8,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,23:57,06:30,06h 33m,"Starts from
INR 599 499","34 Seats available
17 Window",A/C Seater / Sleeper (2+2),2.3,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
